"job_work_from_home","job_posted_date","job_no_degree_mention","job_health_insurance","salary_year_avg","salary_hour_avg","search_location","salary_rate","job_title_short","job_title","job_location","job_via","job_schedule_type","job_country","company_id","count"
"","2023-07-07 17:31:36",1,"","","","France","","Data Analyst","Data Analyst en alternance","Paris, France","via LinkedIn","Internship","France",9488,"2"
1,"2023-06-20 14:25:07","","","","","France","","Data Analyst","Alternance - Chargé Data Analyst F/H","Anywhere","via LinkedIn","Contractor","France",9488,"2"
"","2023-03-22 19:35:34",1,"","","","Spain","","Data Engineer","Data Engineer","Madrid, Spain","via LinkedIn","Full-time","Spain",9751,"2"
1,"2023-07-26 18:19:48","","","","","South Africa","","Data Analyst","Data Analyst","Anywhere","via Indeed","","South Africa",10017,"2"
"","2023-06-21 12:19:08","","","","","Singapore","","Data Engineer","Data Engineer","Singapore","via BeBee Singapore","Full-time","Singapore",10059,"2"
"","2023-08-19 18:15:31",1,"","","","Saudi Arabia","","Data Analyst","Data Analyst","Riyadh Saudi Arabia","via Trabajo.org","Full-time","Saudi Arabia",10078,"2"
"","2023-07-21 16:48:34","","","","","Kenya","","Software Engineer","Senior Engineer","Nairobi, Kenya","via Trabajo.org","Full-time","Kenya",10090,"2"
"","2023-10-24 09:14:52","","","","","United Kingdom","","Senior Data Scientist","Senior Data Scientist","London, UK","via LinkedIn","Full-time","United Kingdom",10195,"2"
"","2023-07-11 17:51:41",1,"","","","Denmark","","Software Engineer","Senior Product Analyst","Copenhagen, Denmark","via Trabajo.org","Full-time","Denmark",10233,"2"
"","2023-06-26 08:59:03","","","","","Belgium","","Data Scientist","Data Scientist","Halle, Belgium","via LinkedIn","Full-time","Belgium",10303,"2"
"","2023-08-01 06:22:00","","","","","South Africa","","Data Scientist","Data Scientist","South Africa","via Trabajo.org","Full-time","South Africa",10450,"2"
"","2023-12-26 17:14:46","","","","","Singapore","","Data Scientist","Data Science Intern","Singapore","via BeBee Singapore","Internship","Singapore",10520,"2"
"","2023-07-06 08:28:55",1,"","","","Sweden","","Data Analyst","Data Analyst","Stockholm, Sweden","via LinkedIn","Contractor","Sweden",10540,"2"
"","2023-05-17 03:44:34",1,"","","","Qatar","","Data Analyst","Data Analyst","Doha, Qatar","via Trabajo.org","Full-time","Qatar",10787,"2"
"","2023-07-10 19:57:16","","","","","Qatar","","Data Analyst","Data Analyst","Doha, Qatar","via Trabajo.org","Full-time","Qatar",10787,"2"
1,"2023-09-11 10:00:24","",1,"90000.0","","New York, United States","year","Data Analyst","Data Analyst","Anywhere","via Get.It","Full-time","United States",11082,"2"
"","2023-08-01 19:24:35",1,"","","","Sweden","","Business Analyst","Process Risk Engineer","Malmö, Sweden","via Trabajo.org","Full-time","Sweden",11175,"2"
"","2023-04-27 23:31:56",1,"","","","Chile","","Data Engineer","Entry data engineer","Santiago, Chile","via Sercanto","Full-time","Chile",11197,"2"
"","2023-08-05 18:14:41",1,"","","","Colombia","","Data Engineer","Data Quality Engineer","Bogotá, Bogota, Colombia","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","Colombia",11215,"2"
"","2023-03-23 07:33:06","","","","","Malaysia","","Data Analyst","Data Analyst Intern","Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","via BeBee Malaysia","Internship","Malaysia",11398,"2"
"","2023-05-03 08:02:37","","","","","Malaysia","","Business Analyst","Business Analyst","Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","via BeBee Malaysia","Full-time","Malaysia",11398,"2"
"","2023-08-18 18:35:43","","","","","Singapore","","Data Analyst","Data Analyst Intern","Singapore","via BeBee Singapore","Full-time","Singapore",11398,"2"
"","2023-03-02 17:31:35","","","","","Mexico","","Data Scientist","Data Scientist","Mexico City, CDMX, Mexico","via BeBee México","Full-time","Mexico",11743,"2"
"","2023-11-20 15:03:53","",1,"","","Illinois, United States","","Data Scientist","Staff Data Scientist","Chicago, IL","via LinkedIn","Full-time","United States",12147,"2"
"","2023-12-08 16:16:08","","","","","United Kingdom","","Data Engineer","Data Engineer","London, UK","via Indeed","Full-time","United Kingdom",12444,"2"
"","2023-07-19 15:11:49","","","","","Pakistan","","Data Scientist","Data Scientist - Lahore","Lahore, Pakistan","via Indeed","Full-time","Pakistan",12541,"2"
"","2023-09-08 18:26:54","","","","","Italy","","Senior Data Scientist","Senior Data Scientist","Milan, Metropolitan City of Milan, Italy","via SimplyHired","Full-time","Italy",12676,"2"
"","2023-01-30 14:31:12",1,"","","","Sweden","","Data Engineer","Data Engineer","Stockholm, Sweden","via LinkedIn","Full-time","Sweden",12979,"2"
1,"2023-03-01 23:34:10",1,"","","","Colombia","","Data Engineer","Data Engineer","Anywhere","via EMPREGO","Full-time","Colombia",13048,"2"
"","2023-07-19 11:22:59","","","","","United Arab Emirates","","Data Engineer","Lead Data Engineer","Dubai - United Arab Emirates","via Indeed","Full-time","United Arab Emirates",13372,"2"
"","2023-08-18 18:13:41","","","","","India","","Data Analyst","Data Analyst Internship at Pune","India","via BeBee India","Part-time","India",13388,"2"
"","2023-08-18 18:13:41","","","","","India","","Data Analyst","Data Analyst Internship in Pune","India","via BeBee India","Part-time","India",13388,"2"
"","2023-08-18 18:13:42","","","","","India","","Data Analyst","Data Analyst Internship at Pune","India","via BeBee India","Part-time","India",13388,"2"
"","2023-08-26 07:11:13","","","","","India","","Data Analyst","Data Analyst Internship at Pune","India","via BeBee India","Part-time","India",13388,"3"
"","2023-08-26 07:12:01","","","","","India","","Data Scientist","Data Science Internship at Pune","India","via BeBee India","Part-time","India",13388,"2"
"","2023-11-11 08:09:47","","","","","India","","Data Analyst","Data Analyst Internship at Pune","India","via BeBee India","Part-time and Internship","India",13388,"2"
"","2023-01-05 17:56:16","","","","","Qatar","","Data Scientist","Data Scientist","Qatar","via Trabajo.org","Full-time","Qatar",13404,"2"
"","2023-05-17 14:33:27",1,"","","","United Kingdom","","Senior Data Engineer","Senior Data Engineer","London, UK","via WANE Jobs","Full-time","United Kingdom",13446,"2"
"","2023-03-13 14:38:03","","","","","Czechia","","Data Scientist","Data Scientist","Prague, Czechia","via Trabajo.org","Full-time","Czechia",13492,"2"
"","2023-02-15 18:02:15","","","","","Belgium","","Data Engineer","Data Engineer","Brussels, Belgium","via LinkedIn Belgium","Full-time","Belgium",14286,"2"
1,"2023-02-16 11:16:36",1,"","","","France","","Senior Data Engineer","Senior Data Engineer","Anywhere","via Welcome To The Jungle","Full-time","France",14835,"2"
"","2023-04-16 06:29:25",1,"","","","Australia","","Software Engineer","Software Engineer","Camberwell VIC, Australia","via Jobs Trabajo.org","Full-time","Australia",15987,"2"
"","2023-09-03 07:43:54","","","","","Hong Kong","","Business Analyst","Business Analyst","Hong Kong","via BeBee 香港","Full-time","Hong Kong",16043,"3"
1,"2023-01-04 23:59:00",1,"","","","Honduras","","Data Engineer","Data Engineer","Anywhere","via Fidanto","Full-time","Honduras",16183,"2"
1,"2023-01-27 23:36:21",1,"","","","Honduras","","Data Engineer","Data Engineer","Anywhere","via Fidanto","Full-time","Honduras",16183,"2"
"","2023-03-07 09:37:11","","","","","Poland","","Data Scientist","Data Team Lead","Warsaw, Poland","via Trabajo.org","Full-time","Poland",16748,"2"
"","2023-03-07 09:37:49","","","","","Poland","","Software Engineer","DevOps Engineer","Warsaw, Poland","via Trabajo.org","Full-time","Poland",16748,"2"
"","2023-01-04 23:35:44",1,"","","","United Kingdom","","Data Analyst","Trainee Data Analyst","United Kingdom","via Recruit.net","Full-time","United Kingdom",16846,"2"
"","2023-05-01 20:24:15","","","","","Switzerland","","Data Engineer","Data Analytics & AI Engineer","Zürich, Switzerland","via Jobeo","Full-time","Switzerland",16934,"2"
"","2023-06-08 14:44:19",1,"","","","Switzerland","","Data Engineer","Business Intelligence Data Engineer","Zürich, Switzerland","via LinkedIn","Full-time","Switzerland",16934,"2"
"","2023-02-09 07:35:28","","","","","Mexico","","Data Analyst","Data Analyst for Supply Chain (SQL and Python)","San José Iturbide, Guanajuato, Mexico","via Jobs At Colgate","Full-time","Mexico",17303,"2"
"","2023-09-03 07:43:54","","","","","Hong Kong","","Business Analyst","Business Analyst","Hong Kong","via BeBee 香港","Full-time","Hong Kong",17664,"2"
"","2023-07-28 00:16:47",1,"","","","Brazil","","Data Engineer","Data Engineer","Manaus, State of Amazonas, Brazil","via Catho","Full-time","Brazil",18049,"3"
"","2023-08-13 00:13:36","","","","","Brazil","","Senior Data Scientist","Senior Data Scientist","São José do Rio Pardo, State of São Paulo, Brazil","via Catho","Full-time","Brazil",18049,"2"
"","2023-08-22 23:32:43",1,"","","","Brazil","","Data Engineer","Data Engineer","Manaus, State of Amazonas, Brazil","via Catho","Full-time","Brazil",18049,"2"
"","2023-12-15 08:33:57",1,"","","","Austria","","Data Engineer","Big Data Engineer","Austria","via Jobs Trabajo.org","Full-time","Austria",18102,"2"
"","2023-04-25 07:03:41","","","","","California, United States","","Data Scientist","Sr. Data Scientist","San Francisco, CA","via Trabajo.org","Full-time","United States",18264,"2"
"","2023-05-28 06:02:41","","","","","California, United States","","Data Scientist","Data Scientist","San Francisco, CA","via Trabajo.org","Full-time","United States",18264,"2"
"","2023-09-28 14:03:11","","","","","California, United States","","Data Scientist","Data Scientist","San Francisco, CA","via Trabajo.org","Full-time","United States",18264,"2"
"","2023-01-27 14:01:07",1,"","","","Poland","","Data Analyst","Data Analyst - Financial Services","Poland","via SmartRecruiters Job Search","Full-time","Poland",19247,"2"
"","2023-02-01 12:57:15",1,"","","","Poland","","Data Analyst","Data Analyst - Allegro Pay","Warsaw, Poland","via SmartRecruiters Job Search","Full-time","Poland",19247,"2"
"","2023-03-10 07:19:23",1,"","","","Poland","","Data Engineer","Data Platform Engineer (Allegro Pay)","Warsaw, Poland","via SmartRecruiters Job Search","Full-time","Poland",19247,"2"
1,"2023-11-11 10:18:42",1,"","","","Georgia","","Senior Data Analyst","SENIOR DATA ANALYST, SUPPLY CHAIN -- Remote | WFH","Anywhere","via LinkedIn","Full-time","United States",19746,"2"
"","2023-07-02 10:37:48","","","","","Brazil","","Cloud Engineer","Engineering Manager","Curitiba, State of Paraná, Brazil","via BeBee","Full-time","Brazil",19976,"2"
"","2023-08-12 07:54:34","","","","","Panama","","Software Engineer","Software Engineer","Panama City, Panama","via BeBee Panamá","Full-time","Panama",19976,"2"
"","2023-11-09 06:42:02","","","","","Portugal","","Cloud Engineer","Engineering Manager","Aveiro, Portugal","via BeBee Portugal","Full-time","Portugal",19976,"2"
"","2023-10-10 08:23:43",1,"","","","Australia","","Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time and Part-time","Australia",20244,"2"
"","2023-10-10 08:23:51","","","","","Australia","","Data Scientist","Data Scientist","Australia","via BeBee Australia","Full-time and Part-time","Australia",20244,"2"
"","2023-11-19 16:22:09","","","","","Hong Kong","","Cloud Engineer","Engineering Manager","Hong Kong","via BeBee 香港","Full-time","Hong Kong",20355,"2"
"","2023-08-15 06:39:59","","","","","Spain","","Senior Data Analyst","Data Analytics Senior Consultant","Madrid, Spain","via BeBee","Full-time","Spain",20561,"2"
"","2023-10-19 06:17:27",1,"","","","Austria","","Senior Data Engineer","Senior Data Engineer","Austria","via Jobs Trabajo.org","Full-time","Austria",20964,"2"
"","2023-05-25 08:31:11",1,"","","","Netherlands","","Data Engineer","Data Engineer","Maassluis, Netherlands","via SmartRecruiters Job Search","Full-time","Netherlands",22444,"2"
"","2023-12-25 14:25:38","","","","","Singapore","","Senior Data Scientist","Senior Data Scientist","Singapore","via BeBee Singapore","Full-time","Singapore",24482,"2"
"","2023-03-05 09:39:55",1,"","","","Ireland","","Data Analyst","Data Architect","Dublin, Ireland","via Trabajo.org","Full-time","Ireland",24512,"2"
"","2023-01-06 14:38:36","","","","","Singapore","","Data Scientist","Data Scientist","Singapore","via BeBee Singapore","Full-time","Singapore",24604,"2"
"","2023-06-05 09:33:56","","","","","United Kingdom","","Data Scientist","Data Scientist","London, UK","via LinkedIn","Full-time","United Kingdom",27745,"2"
"","2023-08-20 07:36:09","","","","","South Africa","","Data Scientist","Data Scientist","Johannesburg, South Africa","via BeBee South Africa","Full-time","South Africa",28354,"2"
1,"2023-07-25 20:15:59","","","","","Argentina","","Data Engineer","Data Engineer","Anywhere","via LinkedIn","Full-time","Argentina",28407,"2"
"","2023-04-29 10:21:46","","","","","Netherlands","","Data Scientist","Data Scientist | Amersfoort","Amersfoort, Netherlands","via LinkedIn","Full-time","Netherlands",29108,"2"
"","2023-11-04 06:53:56","","","","","Colombia","","Data Analyst","BI Data Analyst","Colombia, Huila, Colombia","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","Colombia",32596,"2"
"","2023-06-17 19:29:16","","","","","Mexico","","Data Engineer","Data Engineer","San Pedro Garza García, Nuevo Leon, Mexico","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","Mexico",33769,"2"
"","2023-01-06 22:46:13",1,"","","","South Africa","","Data Engineer","Data Engineer","Johannesburg, South Africa","via BeBee South Africa","Full-time","South Africa",36013,"2"
"","2023-11-28 20:25:50","","","","","Netherlands","","Senior Data Engineer","Senior Data Engineer","Netherlands","via BeBee","Full-time","Netherlands",36508,"2"
"","2023-03-31 14:37:13","","","","","Finland","","Cloud Engineer","Engineering Manager","Helsinki, Finland","via Trabajo.org","Full-time","Finland",38892,"2"
"","2023-10-20 16:35:37","","","","","Saudi Arabia","","Senior Data Scientist","Senior Data Scientist","Saudi Arabia","via BeBee","Full-time","Saudi Arabia",39010,"2"
"","2023-01-15 12:21:25","","","","","Portugal","","Software Engineer","Software Engineer","Lisbon, Portugal","via BeBee Portugal","Full-time","Portugal",39911,"2"
"","2023-03-03 10:00:03","",1,"","","New York, United States","","Data Analyst","Data Analyst","New York, NY","via LinkedIn","Full-time","United States",40512,"2"
1,"2023-08-09 19:01:03","",1,"","24.334999084472656","California, United States","hour","Data Analyst","Operations Data Analyst - Full-time","Anywhere","via Snagajob","Full-time","United States",40883,"2"
"","2023-08-20 23:54:52",1,"","","","Panama","","Data Analyst","ANALYST DATA","Colón, Panama","via Sercanto","Full-time","Panama",41551,"2"
"","2023-03-03 09:30:41","",1,"","","Sudan","","Data Scientist","Geographer/Physical Scientist (Data Scientist)","Grand Junction, CO","via LinkedIn","Full-time","Sudan",41716,"2"
"","2023-06-07 14:48:58","","","","","Czechia","","Machine Learning Engineer","Machine learning data engineer","Prague, Czechia","via Trabajo.org","Full-time","Czechia",41723,"2"
"","2023-10-12 12:33:09","","","","","Philippines","","Data Scientist","Reports Analyst","Manila, Metro Manila, Philippines","via LinkedIn Philippines","","Philippines",42381,"2"
"","2023-06-21 07:18:35","","","","","Singapore","","Data Analyst","Data Analyst","Singapore","via EFinancialCareers","Full-time","Singapore",43085,"2"
"","2023-12-27 09:15:06","","","","","France","","Data Engineer","Data Engineer H/F","Paris, France","via LinkedIn","Full-time","France",44678,"4"
"","2023-01-15 06:16:22","","","","","Canada","","Data Scientist","PSAS Science and Analytics","Canada","via Trabajo.org","Full-time","Canada",46323,"2"
"","2023-04-26 07:03:53","","","","","New York, United States","","Data Scientist","Data Scientist","New York, NY","via LinkedIn","Part-time","United States",46466,"2"
"","2023-04-29 07:03:00","","","","","New York, United States","","Data Scientist","Data Scientist","New York, NY","via LinkedIn","Part-time","United States",46466,"2"
"","2023-09-23 14:22:56","","","","","New York, United States","","Data Engineer","Data Engineer","New York, NY","via LinkedIn","Part-time","United States",46466,"2"
1,"2023-06-15 09:59:19","","","","","Zimbabwe","","Data Engineer","Data Engineer","Anywhere","via Jobgether","Full-time","Zimbabwe",48120,"2"
"","2023-07-01 09:15:36",1,"","","","Australia","","Software Engineer","Engineer I","Sydney NSW, Australia","via LinkedIn","Full-time","Australia",48880,"4"
"","2023-12-12 21:31:30",1,"","","","Australia","","Software Engineer","Engineer II","Sydney NSW, Australia","via LinkedIn","Full-time","Australia",48880,"3"
"","2023-01-30 09:26:37",1,"","","","Belgium","","Data Analyst","Master Data Analist - Regio Waregem","Waregem, Belgium","via LinkedIn Belgium","Full-time","Belgium",50165,"2"
"","2023-11-16 15:35:40","","","","","Puerto Rico","","Business Analyst","Business Analyst","San Juan, Puerto Rico","via BeBee Puerto Rico","Full-time","Puerto Rico",50742,"2"
"","2023-01-01 23:02:13",1,"","","","Texas, United States","","Data Analyst","Data Analyst","Frisco, TX","via LinkedIn","Contractor","United States",51132,"2"
"","2023-06-14 22:14:41",1,"","","","Spain","","Data Analyst","Data Analyst","Palma, Spain","via BeBee","Full-time","Spain",52153,"2"
"","2023-02-24 09:34:55",1,"","","","India","","Data Engineer","Azure Data Engineer","Pune, Maharashtra, India","via Indeed","Full-time","India",52449,"2"
"","2023-09-27 07:12:38","","","","","India","","Senior Data Engineer","Senior Data Engineer","Pune, Maharashtra, India  (+1 other)","via Aptiv","Full-time","India",53157,"2"
"","2023-06-24 07:18:12","","","","","South Africa","","Data Scientist","Principal Data Scientist","Sandton, South Africa","via Trabajo.org","Full-time","South Africa",54827,"2"
"","2023-03-07 11:43:54","","","","","United Kingdom","","Data Engineer","Data Engineer","Milton Keynes, UK","via LinkedIn","Full-time","United Kingdom",54986,"2"
"","2023-07-01 15:18:42","","","","","South Africa","","Data Scientist","Data Scientist","Cape Town, South Africa","via LinkedIn","Full-time","South Africa",55056,"2"
"","2023-07-01 15:18:42","","","","","South Africa","","Data Scientist","Data Scientist","Pretoria, South Africa","via LinkedIn","Full-time","South Africa",55056,"3"
"","2023-07-01 15:19:07","","","","","South Africa","","Data Scientist","Data Scientist","Stellenbosch, South Africa","via LinkedIn","Full-time","South Africa",55056,"2"
"","2023-07-01 15:19:14","","","","","South Africa","","Software Engineer","Software Engineer","Cape Town, South Africa","via LinkedIn","Full-time","South Africa",55056,"2"
"","2023-07-01 15:19:17","","","","","South Africa","","Software Engineer","Software Engineer","Cape Town, South Africa","via LinkedIn","Full-time","South Africa",55056,"2"
"","2023-01-30 09:35:26",1,"","","","Switzerland","","Data Engineer","Data Engineer (w/m/d)","Bern, Switzerland","via XING","Full-time","Switzerland",57809,"2"
1,"2023-02-23 16:41:34","","","","","France","","Data Engineer","Data Engineer H/F","Anywhere","via HelloWork","Full-time","France",61683,"2"
"","2023-06-26 18:19:08","","","","","Netherlands","","Data Scientist","Data Scientist","Groenlo, Netherlands","via LinkedIn","Full-time","Netherlands",61986,"2"
"","2023-09-02 08:19:48","",1,"76892.0","","Georgia","year","Data Analyst","Healthcare Data Analyst","Greenville, SC","via Get.It","Full-time","United States",62567,"2"
"","2023-08-18 18:35:27","","","","","Singapore","","Data Analyst","Data Analyst","Singapore","via BeBee Singapore","Full-time","Singapore",64939,"2"
"","2023-12-15 12:42:12","","","","","Singapore","","Data Analyst","Data Analyst","Singapore","via BeBee Singapore","Full-time","Singapore",64939,"2"
"","2023-04-03 14:41:55",1,"","","","Finland","","Software Engineer","Senior Software Engineer","Helsinki, Finland","via Trabajo.org","Full-time","Finland",65632,"2"
"","2023-02-24 16:40:03",1,"","","","Spain","","Data Analyst","Data Analyst","Madrid, Spain","via BeBee","Full-time","Spain",65638,"2"
"","2023-11-06 20:07:11",1,"","","","Australia","","Data Analyst","Data Analyst Full-time Permanent","Australia","via Adzuna","Full-time","Australia",68193,"2"
"","2023-11-16 21:13:03","","","","","Canada","","Senior Data Engineer","Senior Data Engineer","Toronto, ON, Canada","via Trabajo.org","Full-time","Canada",70667,"2"
"","2023-04-18 07:12:59","","","","","Sweden","","Business Analyst","Business IT Analyst","Södertälje, Sweden","via Trabajo.org","Full-time","Sweden",71346,"2"
"","2023-01-10 01:46:11","","","","","Malta","","Data Scientist","Junior Analyst","Malta","via BeBee Malta","Full-time","Malta",76604,"2"
"","2023-02-24 11:12:12","","","","","Malta","","Data Scientist","Junior Analyst","Birkirkara, Malta","via Trabajo.org","Full-time","Malta",76604,"2"
"","2023-07-26 14:55:45",1,"","","","Netherlands","","Software Engineer","Performance Analyst","Hilversum, Netherlands","via LinkedIn","Full-time","Netherlands",77409,"2"
"","2023-04-08 07:38:37","","","","","Brazil","","Cloud Engineer","Senior Cloud Support Engineer","São Paulo, State of São Paulo, Brazil","via Empregos Trabajo.org","Full-time","Brazil",78063,"2"
"","2023-04-24 09:25:44","","","","","Brazil","","Cloud Engineer","Senior Cloud Support Engineer","São Paulo, State of São Paulo, Brazil","via BeBee","Full-time","Brazil",78063,"2"
"","2023-11-23 09:23:12",1,"","","","France","","Software Engineer","Full Stack Engineer","Paris, France","via BeBee","Full-time","France",78829,"2"
"","2023-07-11 14:50:02",1,"","","","Colombia","","Data Engineer","Azure Data Engineer","Huila, Colombia","via Indeed","Full-time","Colombia",83786,"2"
"","2023-03-25 06:38:46",1,"","","","France","","Software Engineer","Solution Engineer","Paris, France","via Emplois Trabajo.org","Full-time","France",85192,"2"
"","2023-06-27 23:46:09",1,"","","","Sudan","","Data Engineer","Data Engineer","Texas","via Recruit.net","Contractor","Sudan",86357,"2"
"","2023-05-10 21:17:54",1,"","","","India","","Data Analyst","Data Analyst","India","via Indeed","Full-time","India",87001,"2"
"","2023-05-10 21:18:43",1,"","","","India","","Data Engineer","Data Engineer","India","via Indeed","Full-time","India",87001,"2"
"","2023-07-17 12:21:01","","","","","India","","Data Scientist","Data Scientist","India","via SimplyHired","Full-time","India",87001,"2"
"","2023-12-07 22:56:33","","","","","Belgium","","Data Scientist","Data scientist stage","Brussels, Belgium","via Indeed","Internship","Belgium",88202,"2"
"","2023-10-13 00:03:18","","","128816.0","","New York, United States","year","Data Scientist","Data Scientist","Virginia","via Federal Government Jobs","Full-time","United States",89501,"2"
"","2023-12-10 14:13:50","","","","","South Africa","","Data Scientist","Data Scientist","Johannesburg, South Africa","via Www.247jobsafricia.com","Full-time","South Africa",98072,"2"
1,"2023-12-25 08:26:14",1,"","","","Brazil","","Senior Data Engineer","Data engineer senior","Anywhere","via LinkedIn","Full-time","Brazil",99573,"2"
"","2023-03-15 16:35:11","","","","","Qatar","","Data Scientist","Open Data Manager","Doha, Qatar","via Trabajo.org","Full-time","Qatar",103367,"2"
"","2023-04-15 06:43:57",1,"","","","Czechia","","Data Analyst","Data Analyst","Brno, Czechia","via Trabajo.org","Full-time","Czechia",106481,"2"
"","2023-02-09 06:00:00","",1,"","","New York, United States","","Data Analyst","Data Analyst","New York, NY","via SimplyHired","Full-time","United States",117233,"2"
"","2023-05-30 13:26:36","","","","","Ireland","","Data Scientist","Data Scientist","Dublin, Ireland","via LinkedIn","Full-time","Ireland",117568,"2"
"","2023-06-02 06:43:48","","","","","Ireland","","Data Scientist","Data Scientist","Dublin, Ireland","via LinkedIn","Full-time","Ireland",117568,"2"
"","2023-02-23 16:38:45",1,"","","","Chile","","Software Engineer","Software Engineer","Santiago, Chile","via Trabajo.org","Full-time","Chile",121003,"3"
"","2023-08-28 07:34:58",1,"","","","Qatar","","Software Engineer","Software Engineer","Doha, Qatar","via BeBee دولة قطر","Full-time","Qatar",121486,"2"
"","2023-08-20 07:40:55","","","","","Denmark","","Business Analyst","Business Analytics Consultant","Aarhus, Denmark","via BeBee","Full-time","Denmark",122034,"2"
"","2023-11-02 06:22:00","","","","","Indonesia","","Data Scientist","Data Scientist","Jakarta, Indonesia","via Trabajo.org","Full-time","Indonesia",123553,"2"
"","2023-12-17 06:19:49",1,"","","","United Arab Emirates","","Software Engineer","IT Analyst","Sharjah - United Arab Emirates","via BeBee","Full-time","United Arab Emirates",133795,"2"
"","2023-01-03 16:55:35","","","","","Singapore","","Data Engineer","Data engineer","Singapore","via Jooble","","Singapore",138426,"2"
"","2023-10-20 05:12:12",1,"","","","Costa Rica","","Data Analyst","Tech Help Engineer","San José Province, San José, Costa Rica","via BeBee","Full-time","Costa Rica",140151,"2"
"","2023-10-24 16:18:36","","","","","Poland","","Senior Data Analyst","Senior Data Analyst","Warsaw, Poland","via Praca Trabajo.org","Full-time","Poland",141621,"2"
"","2023-10-24 16:18:58",1,"","","","Poland","","Software Engineer","Senior Platform Engineer","Warsaw, Poland","via Praca Trabajo.org","Full-time","Poland",141621,"2"
"","2023-11-01 18:20:31",1,"","","","Poland","","Senior Data Analyst","Senior Data Analyst","Warsaw, Poland","via Praca Trabajo.org","Full-time","Poland",141621,"2"
"","2023-03-01 16:41:16","","","","","Kenya","","Software Engineer","Senior Software Engineer","Nairobi, Kenya","via Trabajo.org","Full-time","Kenya",147511,"2"
"","2023-06-26 16:48:01",1,"","","","Austria","","Data Engineer","Research Data Engineer (f/m/x) / Research Data Engineer (w/m/x)","Vienna, Austria","via Indeed","Full-time","Austria",149434,"2"
"","2023-06-19 15:41:13","","","","","Switzerland","","Data Analyst","Data Analyst Supply Chain Management (f/m/d) 60-80%","Reinach, Switzerland","via LinkedIn","Full-time","Switzerland",151607,"2"
"","2023-08-11 00:10:46","","","","","Panama","","Data Scientist","DATA SCIENTIST","Panama City, Panama","via Sercanto","Full-time","Panama",161601,"2"
1,"2023-05-04 07:14:50",1,"","","","India","","Software Engineer","Spotfire Engineer","Anywhere","via LinkedIn","Full-time","India",169914,"2"
"","2023-09-18 00:18:10",1,"","","","United Arab Emirates","","Data Analyst","data analyst","United Arab Emirates","via وظائف","Full-time","United Arab Emirates",173628,"2"
"","2023-11-23 13:15:24",1,"","","","India","","Data Engineer","Data Engineer","India","via Jobaaj.com","Full-time","India",196709,"2"
"","2023-04-13 15:34:35","","","","","Nepal","","Machine Learning Engineer","Machine Learning Engineer","Lalitpur, Nepal","via Merojob","Full-time","Nepal",210937,"2"
"","2023-08-02 11:45:23","","","","","Nepal","","Machine Learning Engineer","Machine Learning Engineer","Lalitpur, Nepal","via Merojob","Full-time","Nepal",210937,"2"
"","2023-08-03 11:27:43",1,"","","","United Arab Emirates","","Software Engineer","Power BI Developer","Abu Dhabi - United Arab Emirates","via Trabajo.org","Full-time","United Arab Emirates",212872,"2"
"","2023-08-11 15:04:24","",1,"","","California, United States","","Data Scientist","Data Scientist","Remote, OR","via BeBee","Full-time","United States",221425,"2"
"","2023-05-03 19:45:18",1,"","","","France","","Data Analyst","Data analyst Freelance H/F","Paris, France","via Jobijoba","Contractor","France",248629,"2"
"","2023-10-01 07:17:08",1,"","","","Canada","","Senior Data Scientist","Enterprise Data Warehouse","Canada","via BeBee Canada","Full-time","Canada",249753,"2"
"","2023-11-29 08:15:33",1,"","","","Australia","","Data Scientist","Insight Analyst","Australia","via BeBee Australia","Full-time","Australia",253274,"2"
"","2023-11-03 07:24:03","","","","","Vietnam","","Data Scientist","Data Scientist","Ho Chi Minh City, Vietnam","via BeBee","Full-time","Vietnam",273249,"2"
"","2023-09-25 07:46:56","","","","","Belgium","","Data Engineer","Data Engineer","Brussels, Belgium","via LinkedIn","Full-time","Belgium",276983,"3"
"","2023-01-26 00:05:25","","","","","Argentina","","Data Scientist","Data Scientist - remoto","Buenos Aires, Argentina","via Empleos | Fidanto","Full-time","Argentina",297526,"2"
"","2023-12-27 15:10:08","","","","","India","","Machine Learning Engineer","Machine Learning Engineer","Bengaluru, Karnataka, India","via LinkedIn","Full-time","India",314515,"2"
"","2023-12-27 15:09:46","","","","","India","","Business Analyst","Business Analyst","Hyderabad, Telangana, India","via LinkedIn","Full-time","India",317007,"2"
"","2023-11-20 15:14:59","","","","","Australia","","Software Engineer","Application Development Engineer","Australia","via BeBee Australia","Full-time","Australia",322998,"2"
"","2023-08-11 15:26:34","","","","","Pakistan","","Data Engineer","Big Data Engineer","Hyderabad, Pakistan","via BeBee Pakistan","Full-time","Pakistan",326552,"2"
"","2023-11-16 13:25:21","","","","","Croatia","","Senior Data Engineer","Senior Data Engineer","Zagreb, Croatia","via LinkedIn","Full-time","Croatia",337603,"2"
"","2023-08-05 00:22:41","","","","","Netherlands","","Data Scientist","Data Scientist","Amsterdam, Netherlands","via Recruit.net","Full-time","Netherlands",352927,"2"
